date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:12	2618462/2618462	---M--	200	added ('OK')	image/jpeg	etag:456ec4b07ca0ff87d59d52c26381ef77	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/fbfc88dd-7357-4626-8e70-fe0ef405b8bd.jpg?h=c7db932b261af68f5638bd35ba99ff06	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/fbfc88dd-7357-4626-8e70-fe0ef405b8bdd343.jpg	(from https://mohdsarfaraz.myportfolio.com/konica-minolta)
09:46:13	2648858/2648858	---M--	200	added ('OK')	image/jpeg	etag:2404aee9679eb21545ae70bf83120e60	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3d2ed3db-c2cb-42e0-a40d-de48d7900037.jpg?h=e0d50440bfecd10fe407b4ea69127c59	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3d2ed3db-c2cb-42e0-a40d-de48d7900037969a.jpg	(from https://mohdsarfaraz.myportfolio.com/doc-you-lock)
09:46:14	1515126/1515126	---M--	200	added ('OK')	image/jpeg	etag:2d64f9c68acf36e34e9ebae4fd3fad43	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3d2ed3db-c2cb-42e0-a40d-de48d7900037_rw_1920.jpg?h=5c85941d45df96ec5e40eb0e63188c89	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3d2ed3db-c2cb-42e0-a40d-de48d7900037_rw_1920edd4.jpg	(from https://mohdsarfaraz.myportfolio.com/doc-you-lock)
09:46:14	2697202/2697202	---M--	200	added ('OK')	image/png	etag:6c7645a962e59c180da0952a01051d1c	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e53d7903-fe9d-4df3-9b37-60586fab61ea.png?h=b90f2b6cc68ad1c25a6d62bdd03ea787	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e53d7903-fe9d-4df3-9b37-60586fab61ea042c.png	(from https://mohdsarfaraz.myportfolio.com/kamel-branding)
09:46:14	2661802/2661802	---M--	200	added ('OK')	image/png	etag:2d6cee01cc7f856d7c9ed44a1a4c146b	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e53d7903-fe9d-4df3-9b37-60586fab61ea_rw_1920.png?h=2656010d72fd3184544fdf865f52f2da	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e53d7903-fe9d-4df3-9b37-60586fab61ea_rw_1920cc1f.png	(from https://mohdsarfaraz.myportfolio.com/kamel-branding)
09:46:15	2475193/2475193	---M--	200	added ('OK')	image/png	etag:b5277b3c356b0e56691a613841941897	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/155e0f90-407b-4813-8d8d-1d98fe7777f9.png?h=35bbc72919f8ee13a5f4b83403cdcd2c	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/155e0f90-407b-4813-8d8d-1d98fe7777f95fe6.png	(from https://mohdsarfaraz.myportfolio.com/kamel-branding)
09:46:16	2435952/2435952	---M--	200	added ('OK')	image/png	etag:4c1cc476a0f6a0b34ba60a9d09f5874b	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/155e0f90-407b-4813-8d8d-1d98fe7777f9_rw_1920.png?h=fea16652a37f6a36b0a2f24acdd8b778	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/155e0f90-407b-4813-8d8d-1d98fe7777f9_rw_1920f3ab.png	(from https://mohdsarfaraz.myportfolio.com/kamel-branding)
09:46:16	2535434/2535434	---M--	200	added ('OK')	image/jpeg	etag:20eb2a158bfef2ec414e3ad0f9089296	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f1614511-470d-494d-9790-00ae0ab65abb.jpg?h=87a33010ec9d2ee65d081e6dfc8b641b	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f1614511-470d-494d-9790-00ae0ab65abb2471.jpg	(from https://mohdsarfaraz.myportfolio.com/blemark-web-app)
09:46:16	1339352/1339352	---M--	200	added ('OK')	image/jpeg	etag:46128ca1e2783b0638d748ddab58c683	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f1614511-470d-494d-9790-00ae0ab65abb_rw_1920.jpg?h=b87735d2be7dbe07a648e507135906d4	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f1614511-470d-494d-9790-00ae0ab65abb_rw_19209432.jpg	(from https://mohdsarfaraz.myportfolio.com/blemark-web-app)
09:46:16	71865/71865	---M--	200	added ('OK')	text/css	etag:fb25e5999baa14327dfca960ba7f4fdf	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4a0a97b862243d1b9e2c032bd723cdae1661726949.css?h=f574634ca2a66c85cb2f29c34ba02fb9	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4a0a97b862243d1b9e2c032bd723cdae166172694923c8.css	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:19	936023/936023	---M--	200	added ('OK')	image/jpeg	etag:5b3e6d1f3d1f5b580a0f8482740b2baa	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/08540f4f-03d8-4e2e-a813-7bd9ee214bcd.jpg?h=7d15f80ce444aed69a5fc0463a5ece06	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/08540f4f-03d8-4e2e-a813-7bd9ee214bcdbdb7.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:20	4343442/4343442	---M--	200	added ('OK')	image/png	etag:ae7678f052d4f0ffb2f67db9492b1676	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3757655f-fcfb-483a-9a95-7618875a3caa_rw_1920.png?h=7c3ccbe2b944a75947b7b635400cbaac	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3757655f-fcfb-483a-9a95-7618875a3caa_rw_1920dbe3.png	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:20	11153076/11153076	---M--	200	added ('OK')	image/png	etag:8711595138788527bae7eb7d2449752f	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3757655f-fcfb-483a-9a95-7618875a3caa.png?h=27c47df55ff7e3c774e1ca1ee159a7c2	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/3757655f-fcfb-483a-9a95-7618875a3caac002.png	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:20	579550/579550	---M--	200	added ('OK')	image/jpeg	etag:8d4cd37fcb2a223304181ae56235a047	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/08540f4f-03d8-4e2e-a813-7bd9ee214bcd_rw_1920.jpg?h=960e34e34ffc1173b94c330f441cce47	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/08540f4f-03d8-4e2e-a813-7bd9ee214bcd_rw_1920ee27.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:21	1380768/1380768	---M--	200	added ('OK')	image/jpeg	etag:bdc80dc4f4e1d1ab9a69f0fd19e78af6	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d0f57771-a9b9-41e7-9d5e-88310f0df2b0.jpg?h=ac515c2e8430ed7109a53d9dd8be48f2	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d0f57771-a9b9-41e7-9d5e-88310f0df2b023dd.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:21	755914/755914	---M--	200	added ('OK')	image/jpeg	etag:04a3ff083cfbf94577c7a4cd24eb5898	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d0f57771-a9b9-41e7-9d5e-88310f0df2b0_rw_1920.jpg?h=71b8486a03cdaf5db5b103e910d9850d	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d0f57771-a9b9-41e7-9d5e-88310f0df2b0_rw_19208100.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:22	653050/653050	---M--	200	added ('OK')	image/jpeg	etag:4adb174b060fdac1f0af9a9fc054072c	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6ec17607-409d-4bf1-b48b-077c4c4beaa5_rw_1920.jpg?h=8a00d1a8b1836389f6ce86ea3c075cba	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6ec17607-409d-4bf1-b48b-077c4c4beaa5_rw_19204176.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:22	1091425/1091425	---M--	200	added ('OK')	image/jpeg	etag:e5a6351f5a89915cd2cd2de2502c0d4d	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6ec17607-409d-4bf1-b48b-077c4c4beaa5.jpg?h=4055703e50bd0a510c17ede79df052f1	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6ec17607-409d-4bf1-b48b-077c4c4beaa55a8c.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:22	1030839/1030839	---M--	200	added ('OK')	image/jpeg	etag:a2f73934cf529090e0854df0929753fd	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bb5ca76a-b952-4b0e-a854-b0fbf6e51cb6.jpg?h=2659f114c78fbc30e0ca2b75061131e9	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bb5ca76a-b952-4b0e-a854-b0fbf6e51cb6cf05.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:23	625330/625330	---M--	200	added ('OK')	image/jpeg	etag:1662646d9c344f8d686aebf471930fb0	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bb5ca76a-b952-4b0e-a854-b0fbf6e51cb6_rw_1920.jpg?h=72a950b626f78744d3bac349b685bed4	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bb5ca76a-b952-4b0e-a854-b0fbf6e51cb6_rw_1920084e.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:24	1344648/1344648	---M--	200	added ('OK')	image/jpeg	etag:a4687eafc83d6de38dccd94af98f3e6b	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c2975d7b-86b1-4f92-bde8-7da620a437a7.jpg?h=55a64cbd1309bbd3e3e125ee023eff6d	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c2975d7b-86b1-4f92-bde8-7da620a437a783eb.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:24	754452/754452	---M--	200	added ('OK')	image/jpeg	etag:8d9a319690a0819857c4cae5ecdee5ba	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c2975d7b-86b1-4f92-bde8-7da620a437a7_rw_1920.jpg?h=d68b7130921b3a3460cae7746087a07d	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c2975d7b-86b1-4f92-bde8-7da620a437a7_rw_1920e241.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:25	1182734/1182734	---M--	200	added ('OK')	image/jpeg	etag:74c9e82c130ad7037ab209dea9f6be5b	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6956e466-2ced-4cc9-90f3-42c78bc89730.jpg?h=dd488f12ccf31b99d8f6ce327add4e4c	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6956e466-2ced-4cc9-90f3-42c78bc89730bdb6.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:25	688011/688011	---M--	200	added ('OK')	image/jpeg	etag:f7549a7361562081c365baf3104f9da7	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6956e466-2ced-4cc9-90f3-42c78bc89730_rw_1920.jpg?h=d0052f0ede4ccd503251d3068770c769	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6956e466-2ced-4cc9-90f3-42c78bc89730_rw_19206254.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:26	699198/699198	---M--	200	added ('OK')	image/jpeg	etag:75e7e60a044c11dd2f4e899aaf051e02	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/36c76b8a-b459-43d6-a323-1b0f362b3d08_rw_1920.jpg?h=2517d7214620e93c55314e0c0e50428c	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/36c76b8a-b459-43d6-a323-1b0f362b3d08_rw_1920b157.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:26	1152472/1152472	---M--	200	added ('OK')	image/jpeg	etag:4841273be869b38886e99c836d0c27dc	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/36c76b8a-b459-43d6-a323-1b0f362b3d08.jpg?h=c14a096a5d3adada0c199313a3747682	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/36c76b8a-b459-43d6-a323-1b0f362b3d0823cc.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:27	1605915/1605915	---M--	200	added ('OK')	image/jpeg	etag:27806bbb30bd0a8f145033181f478c77	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bc5e076e-27a8-4f3e-84e0-ca7ecdf4ee8e.jpg?h=43da3fac9e4b12668db5f9877a751bba	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bc5e076e-27a8-4f3e-84e0-ca7ecdf4ee8ea421.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:27	848772/848772	---M--	200	added ('OK')	image/jpeg	etag:921bacae9fa838fa86a596d7d5ea1831	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bc5e076e-27a8-4f3e-84e0-ca7ecdf4ee8e_rw_1920.jpg?h=941b8497546c76ccd3f3869723ec54e2	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bc5e076e-27a8-4f3e-84e0-ca7ecdf4ee8e_rw_19201f4e.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:28	1467861/1467861	---M--	200	added ('OK')	image/jpeg	etag:7238b7801c9f3921b5984baf12987d8e	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/9f6270c0-7b03-423f-9713-8f9c9c95e286.jpg?h=987e34b40d2e7912146f87fe1ac94878	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/9f6270c0-7b03-423f-9713-8f9c9c95e286b896.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:28	787819/787819	---M--	200	added ('OK')	image/jpeg	etag:f89b2890ae94d2f07965f7887357d76c	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/9f6270c0-7b03-423f-9713-8f9c9c95e286_rw_1920.jpg?h=7482603c52d697a5cadc769f5d4dcd4c	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/9f6270c0-7b03-423f-9713-8f9c9c95e286_rw_1920074f.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:29	1210010/1210010	---M--	200	added ('OK')	image/jpeg	etag:5e9bb47b94b1fa57fc7b138ac0a72ab9	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d99f8ed7-696b-4725-8926-e49c84465ee7.jpg?h=f18920c9c4130dfab1d961d5683e66e0	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d99f8ed7-696b-4725-8926-e49c84465ee7b2a0.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:29	669981/669981	---M--	200	added ('OK')	image/jpeg	etag:ac0d3f1c51d0f7f60c11384f61720c60	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d99f8ed7-696b-4725-8926-e49c84465ee7_rw_1920.jpg?h=331cf3b0f90699b8d5a87be887bf0a81	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/d99f8ed7-696b-4725-8926-e49c84465ee7_rw_1920d727.jpg	(from https://mohdsarfaraz.myportfolio.com/posters)
09:46:37	1286685/1286685	---M--	200	added ('OK')	image/jpeg	etag:57423c378b0e5e13c8844fcd656a4228	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c76cf82e-b0c9-48c4-96df-00079062dbd2_rw_1920.jpg?h=de5d649d1268eeb862c94b15c29843a6	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c76cf82e-b0c9-48c4-96df-00079062dbd2_rw_19200491.jpg	(from https://mohdsarfaraz.myportfolio.com/logos-volume-1)
09:46:37	2184042/2184042	---M--	200	added ('OK')	image/jpeg	etag:246a4652ef780405f27348f0708de037	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c76cf82e-b0c9-48c4-96df-00079062dbd2.jpg?h=2f66c733e761bb4d2541419c266e02fb	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c76cf82e-b0c9-48c4-96df-00079062dbd27eb8.jpg	(from https://mohdsarfaraz.myportfolio.com/logos-volume-1)
09:46:37	1938903/1938903	---M--	200	added ('OK')	image/jpeg	etag:91c2749181690c590025c4a5a1c26d69	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/44716e28-5b72-4d39-8a8f-c5068d09a282.jpg?h=e6322792e1a4c58e638f1f52201d168d	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/44716e28-5b72-4d39-8a8f-c5068d09a282432e.jpg	(from https://mohdsarfaraz.myportfolio.com/logos-volume-1)
09:46:37	2245950/2245950	---M--	200	added ('OK')	image/jpeg	etag:88e7846e578de27af6f90474b50e3282	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/44716e28-5b72-4d39-8a8f-c5068d09a282_rw_1920.jpg?h=4aea1c34f34fa6e2f8713181edb510a4	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/44716e28-5b72-4d39-8a8f-c5068d09a282_rw_192054d8.jpg	(from https://mohdsarfaraz.myportfolio.com/logos-volume-1)
09:46:38	71865/71865	---M--	200	added ('OK')	text/css	etag:1e7c138e79b488b5921ebf9e9d1e8928	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/04e7887f80708f368333f3c79a3b9ae51661726949.css?h=0641c7c9157f2464ad64052ccc12ff8b	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/04e7887f80708f368333f3c79a3b9ae516617269495961.css	(from https://mohdsarfaraz.myportfolio.com/genquiz-branding)
09:46:40	3208087/3208087	---M--	200	added ('OK')	image/png	etag:a4ca98249f3329ed5c3a75f5892426b3	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/690ac85c-b8ca-440b-aebc-04ad88cab846.png?h=3102486445b82c74398f6370da1a3994	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/690ac85c-b8ca-440b-aebc-04ad88cab8462777.png	(from https://mohdsarfaraz.myportfolio.com/genquiz-branding)
09:46:41	763821/763821	---M--	200	added ('OK')	image/png	etag:0f1c8d0e945ca00c6816a675df4485ec	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c80d437f-eb98-424a-8086-3e04dbc51899_rw_3840.png?h=57b5529d2391b9ded0d843211ea273c8	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c80d437f-eb98-424a-8086-3e04dbc51899_rw_38408751.png	(from https://mohdsarfaraz.myportfolio.com/cta-button-variations)
09:46:41	1946493/1946493	---M--	200	added ('OK')	image/png	etag:d677e4e20cadfe577910b22a48e3d39c	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c80d437f-eb98-424a-8086-3e04dbc51899.png?h=55ebad0a1e46e3616e2cab6dc621ae67	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/c80d437f-eb98-424a-8086-3e04dbc5189967d4.png	(from https://mohdsarfaraz.myportfolio.com/cta-button-variations)
09:46:42	4299210/4299210	---M--	200	added ('OK')	image/png	etag:30627f42d5319535f66cae9215a30aed	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/690ac85c-b8ca-440b-aebc-04ad88cab846_rw_1920.png?h=b2ee034c99d4dc982efbad17b5d3ded6	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/690ac85c-b8ca-440b-aebc-04ad88cab846_rw_1920f3b7.png	(from https://mohdsarfaraz.myportfolio.com/genquiz-branding)
